obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""7497.45051394""","=""0.00000011""","=""""","=""1.3311e+04""","=""1.1217e-02""","=""1.9381e+01""","=""-1.10501""",AAA,"=""[24.209454827529]""","=""[24.3748233060576]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.45719860""","=""0.00000011""","=""""","=""6.793e+03""","=""5.725e-03""","=""1.272e+01""","=""-1.2880""",AA,"=""[24.2094550264796]""","=""[24.3748233575671]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""1G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.45776410""","=""0.00000011""","=""""","=""2.0700e+05""","=""2.2428e-01""","=""3.8751e+02""","=""0.19590""",AAA,"=""[24.209454827529]""","=""[24.3748231461435]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.45953393""","=""0.00000011""","=""""","=""2.8881e+02""","=""1.8930e-04""","=""4.2052e-01""","=""-2.76860""",AAA,"=""[24.2094550264796]""","=""[24.3748233060576]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""3G""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.46299003""","=""0.00000011""","=""""","=""2.2643e+05""","=""2.3322e-01""","=""5.1809e+02""","=""0.32201""",AAA,"=""[24.2094550264796]""","=""[24.3748232298280]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""3G""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.46678412""","=""0.00000011""","=""""","=""7.3585e+03""","=""6.2012e-03""","=""1.3776e+01""","=""-1.25328""",AAA,"=""[24.2094550264796]""","=""[24.3748231461435]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""3G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.47387657""","=""0.00000011""","=""""","=""2.0794e+05""","=""2.4533e-01""","=""3.0277e+02""","=""0.08872""",AAA,"=""[24.209455342828]""","=""[24.3748233060576]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8g""","=""3G""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.49071722""","=""0.00000011""","=""""","=""2.1056e+05""","=""2.2814e-01""","=""3.9418e+02""","=""0.20331""",AAA,"=""[24.2094557657828]""","=""[24.3748233575671]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8g""","=""1G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.49305258""","=""0.00000011""","=""""","=""4.884e+03""","=""4.115e-03""","=""7.111e+00""","=""-1.5405""",AA,"=""[24.2094557657828]""","=""[24.3748233060576]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7497.50030282""","=""0.00000011""","=""""","=""1.207e+04""","=""1.308e-02""","=""2.260e+01""","=""-1.0383""",AA,"=""[24.2094557657828]""","=""[24.3748231461435]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.955080970""","=""0.000000017""","=""""","=""9.028e+00""","=""9.302e-06""","=""2.067e-02""","=""-4.0772""",AA,"=""[24.2094918821374]""","=""[24.37482718164840]""","=""1s.6g""","=""3G""","=""4""","=""1s.8h""","=""1H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.956758778""","=""0.000000017""","=""""","=""6.5517e+03""","=""5.5235e-03""","=""1.2272e+01""","=""-1.30355""",AAA,"=""[24.2094918821374]""","=""[24.37482714465648]""","=""1s.6g""","=""3G""","=""4""","=""1s.8h""","=""3H*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.961484345""","=""0.000000017""","=""""","=""2.5260e+05""","=""2.6028e-01""","=""5.7831e+02""","=""0.36968""",AAA,"=""[24.2094918821374]""","=""[24.37482704046834]""","=""1s.6g""","=""3G""","=""4""","=""1s.8h""","=""3H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.964088905""","=""0.000000017""","=""""","=""5.002e+03""","=""4.217e-03""","=""1.145e+01""","=""-1.3336""",AA,"=""[24.2094920807421]""","=""[24.37482718164840]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""1H*""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.965766717""","=""0.000000017""","=""""","=""1.2739e+02""","=""8.7871e-05""","=""2.3862e-01""","=""-3.01476""",AAA,"=""[24.2094920807421]""","=""[24.37482714465648]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""3H*""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.968015090""","=""0.000000017""","=""""","=""2.5797e+05""","=""2.5703e-01""","=""6.9799e+02""","=""0.45137""",AAA,"=""[24.2094920807421]""","=""[24.37482709508499]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""3H*""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.970492295""","=""0.000000017""","=""""","=""5.3169e+03""","=""4.4825e-03""","=""1.2173e+01""","=""-1.30709""",AAA,"=""[24.2094920807421]""","=""[24.37482704046834]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""3H*""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.973963133""","=""0.000000017""","=""""","=""2.4523e+05""","=""2.6581e-01""","=""4.5936e+02""","=""0.26968""",AAA,"=""[24.2094922614541]""","=""[24.37482714465648]""","=""1s.6g""","=""3G""","=""3""","=""1s.8h""","=""3H*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.977810763""","=""0.000000017""","=""""","=""2.5296e+05""","=""2.6065e-01""","=""5.7914e+02""","=""0.37031""",AAA,"=""[24.2094923832773]""","=""[24.37482718164840]""","=""1s.6g""","=""1G""","=""4""","=""1s.8h""","=""1H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.979488581""","=""0.000000017""","=""""","=""6.060e+03""","=""5.109e-03""","=""1.135e+01""","=""-1.3374""",AA,"=""[24.2094923832773]""","=""[24.37482714465648]""","=""1s.6g""","=""1G""","=""4""","=""1s.8h""","=""3H*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7498.984214177""","=""0.000000017""","=""""","=""5.258e+01""","=""5.418e-05""","=""1.204e-01""","=""-3.3119""",AA,"=""[24.2094923832773]""","=""[24.37482704046834]""","=""1s.6g""","=""1G""","=""4""","=""1s.8h""","=""3H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.294230780""","=""0.000000010""","=""""","=""4.699e+00""","=""4.682e-06""","=""1.271e-02""","=""-4.2882""",AA,"=""[24.2095005571382]""","=""[24.37482837948752]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8i""","=""1I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.295488716""","=""0.000000010""","=""""","=""3.6823e+03""","=""3.1047e-03""","=""8.4315e+00""","=""-1.46659""",AAA,"=""[24.2095005571382]""","=""[24.37482835175535]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8i""","=""3I""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.298809706""","=""0.000000010""","=""""","=""2.1458e+05""","=""2.1381e-01""","=""5.8067e+02""","=""0.37143""",AAA,"=""[24.2095005571382]""","=""[24.37482827854156]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8i""","=""3I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.300103164""","=""0.000000010""","=""""","=""2.946e+03""","=""2.484e-03""","=""7.971e+00""","=""-1.4910""",AA,"=""[24.20950068659936]""","=""[24.37482837948752]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""1I""","=""6""",13,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.301361101""","=""0.000000010""","=""""","=""4.9976e+01""","=""3.5654e-05""","=""1.1443e-01""","=""-3.33395""",AAA,"=""[24.20950068659936]""","=""[24.37482835175535]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""3I""","=""5""",13,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.302944446""","=""0.000000010""","=""""","=""2.1770e+05""","=""2.1179e-01""","=""6.7974e+02""","=""0.43985""",AAA,"=""[24.20950068659936]""","=""[24.37482831684934]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""3I""","=""7""",13,15,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.304682097""","=""0.000000010""","=""""","=""3.1015e+03""","=""2.6150e-03""","=""8.3929e+00""","=""-1.46859""",AAA,"=""[24.20950068659936]""","=""[24.37482827854156]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""3I""","=""6""",13,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.306691273""","=""0.000000010""","=""""","=""2.1050e+05""","=""2.1692e-01""","=""4.8199e+02""","=""0.29054""",AAA,"=""[24.2095008041069]""","=""[24.37482835175535]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8i""","=""3I""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.309410577""","=""0.000000010""","=""""","=""2.1475e+05""","=""2.1398e-01""","=""5.8113e+02""","=""0.37178""",AAA,"=""[24.20950089178800]""","=""[24.37482837948752]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8i""","=""1I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.310668517""","=""0.000000010""","=""""","=""3.464e+03""","=""2.921e-03""","=""7.932e+00""","=""-1.4931""",AA,"=""[24.20950089178800]""","=""[24.37482835175535]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8i""","=""3I""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.313989521""","=""0.000000010""","=""""","=""1.897e+01""","=""1.890e-05""","=""5.134e-02""","=""-3.6820""",AA,"=""[24.20950089178800]""","=""[24.37482827854156]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8i""","=""3I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.527827366""","=""0.000000017""","=""""","=""2.2052e+01""","=""1.8594e-05""","=""5.0498e-02""","=""-3.68923""",AAA,"=""[24.2095005571382]""","=""[24.3748232298280]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8g""","=""3G""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.531623545""","=""0.000000017""","=""""","=""1.2805e+03""","=""8.8339e-04""","=""2.3992e+00""","=""-2.01245""",AAA,"=""[24.2095005571382]""","=""[24.3748231461435]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8g""","=""3G""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.533235981""","=""0.000000017""","=""""","=""2.511e+01""","=""2.117e-05""","=""4.704e-02""","=""-3.7200""",AA,"=""[24.2095008041069]""","=""[24.3748233575671]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8g""","=""1G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.533700115""","=""0.000000017""","=""""","=""1.2645e+03""","=""9.0218e-04""","=""2.8957e+00""","=""-1.93076""",AAA,"=""[24.20950068659936]""","=""[24.3748232298280]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8g""","=""3G""","=""5""",13,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.535572608""","=""0.000000017""","=""""","=""1.3077e+03""","=""8.5761e-04""","=""1.9056e+00""","=""-2.11247""",AAA,"=""[24.2095008041069]""","=""[24.3748233060576]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8g""","=""3G""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.537213465""","=""0.000000017""","=""""","=""1.2823e+03""","=""8.8464e-04""","=""2.4025e+00""","=""-2.01184""",AAA,"=""[24.20950089178800]""","=""[24.3748233575671]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8g""","=""1G""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.542826808""","=""0.000000017""","=""""","=""2.7200e+01""","=""2.2935e-05""","=""5.0962e-02""","=""-3.68526""",AAA,"=""[24.2095008041069]""","=""[24.3748231461435]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8g""","=""3G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.543008108""","=""0.000000017""","=""""","=""2.075e+01""","=""1.749e-05""","=""4.751e-02""","=""-3.7157""",AA,"=""[24.20950089178800]""","=""[24.3748232298280]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8g""","=""3G""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.85557058""","=""0.00000006""","=""""","=""3.752e+02""","=""2.461e-04""","=""5.469e-01""","=""-2.6547""",AA,"=""[24.2094918821374]""","=""[24.3748073302369]""","=""1s.6g""","=""3G""","=""4""","=""1s.8f""","=""1F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.87090711""","=""0.00000006""","=""""","=""1.3280e+02""","=""1.1199e-04""","=""2.4885e-01""","=""-2.99660""",AAA,"=""[24.2094918821374]""","=""[24.3748069921824]""","=""1s.6g""","=""3G""","=""4""","=""1s.8f""","=""3F*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.87277906""","=""0.00000006""","=""""","=""7.750e+01""","=""6.535e-05""","=""1.130e-01""","=""-3.3396""",AA,"=""[24.2094922614541]""","=""[24.3748073302369]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.87431512""","=""0.00000006""","=""""","=""4.7129e+03""","=""3.0911e-03""","=""6.8688e+00""","=""-1.55565""",AAA,"=""[24.2094918821374]""","=""[24.3748069170618]""","=""1s.6g""","=""3G""","=""4""","=""1s.8f""","=""3F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.87830583""","=""0.00000006""","=""""","=""4.8061e+03""","=""3.1522e-03""","=""7.0046e+00""","=""-1.54714""",AAA,"=""[24.2094923832773]""","=""[24.3748073302369]""","=""1s.6g""","=""1G""","=""4""","=""1s.8f""","=""1F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.87991724""","=""0.00000006""","=""""","=""4.9993e+03""","=""3.4492e-03""","=""9.3680e+00""","=""-1.42088""",AAA,"=""[24.2094920807421]""","=""[24.3748069921824]""","=""1s.6g""","=""3G""","=""5""","=""1s.8f""","=""3F*""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.88206289""","=""0.00000006""","=""""","=""5.2590e+03""","=""3.1677e-03""","=""5.4748e+00""","=""-1.65416""",AAA,"=""[24.2094922614541]""","=""[24.3748071255995]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.88811566""","=""0.00000006""","=""""","=""4.0578e+00""","=""4.3995e-06""","=""7.6038e-03""","=""-4.51150""",AAA,"=""[24.2094922614541]""","=""[24.3748069921824]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.89152368""","=""0.00000006""","=""""","=""2.5119e+02""","=""2.1182e-04""","=""3.6610e-01""","=""-2.82893""",AAA,"=""[24.2094922614541]""","=""[24.3748069170618]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.89364245""","=""0.00000006""","=""""","=""1.228e+02""","=""1.036e-04""","=""2.302e-01""","=""-3.0305""",AA,"=""[24.2094923832773]""","=""[24.3748069921824]""","=""1s.6g""","=""1G""","=""4""","=""1s.8f""","=""3F*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""7499.89705048""","=""0.00000006""","=""""","=""2.948e+02""","=""1.934e-04""","=""4.297e-01""","=""-2.7593""",AA,"=""[24.2094923832773]""","=""[24.3748069170618]""","=""1s.6g""","=""1G""","=""4""","=""1s.8f""","=""3F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7502.15779249""","=""0.00000023""","=""""","=""3.614e+03""","=""2.178e-03""","=""3.766e+00""","=""-1.8168""",AA,"=""[24.209454827529]""","=""[24.374719544511]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8d""","=""1D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7502.20038457""","=""0.00000023""","=""""","=""1.0240e+04""","=""6.1717e-03""","=""1.0670e+01""","=""-1.36450""",AAA,"=""[24.2094557657828]""","=""[24.374719544511]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8d""","=""1D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9124527""","=""0.0000004""","=""""","=""9.1781e+03""","=""5.5342e-03""","=""9.5702e+00""","=""-1.41184""",AAA,"=""[24.209454827529]""","=""[24.374680900214]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8d""","=""3D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9133676""","=""0.0000004""","=""""","=""8.1017e+02""","=""6.8392e-04""","=""1.1827e+00""","=""-2.31989""",AAA,"=""[24.209454827529]""","=""[24.374680880069]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8d""","=""3D""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9224032""","=""0.0000004""","=""""","=""1.2814e+04""","=""8.4134e-03""","=""1.8706e+01""","=""-1.12078""",AAA,"=""[24.2094550264796]""","=""[24.374680880069]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8d""","=""3D""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9228880""","=""0.0000004""","=""""","=""1.3953e+04""","=""7.0673e-03""","=""8.7294e+00""","=""-1.45178""",AAA,"=""[24.209455342828]""","=""[24.374681185743]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9358556""","=""0.0000004""","=""""","=""1.5502e+03""","=""1.3086e-03""","=""1.6164e+00""","=""-2.18421""",AAA,"=""[24.209455342828]""","=""[24.374680900214]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9367706""","=""0.0000004""","=""""","=""3.1640e+01""","=""3.7394e-05""","=""4.6189e-02""","=""-3.72823""",AAA,"=""[24.209455342828]""","=""[24.374680880069]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9550647""","=""0.0000004""","=""""","=""3.225e+03""","=""1.945e-03""","=""3.363e+00""","=""-1.8661""",AA,"=""[24.2094557657828]""","=""[24.374680900214]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8d""","=""3D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7503.9559796""","=""0.0000004""","=""""","=""2.972e+02""","=""2.509e-04""","=""4.339e-01""","=""-2.7554""",AA,"=""[24.2094557657828]""","=""[24.374680880069]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8d""","=""3D""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""7504.993603""","=""0.000023""","=""""","=""1.1287e-01""","=""9.5310e-08""","=""7.1986e+05""","=""-6.5437""",AAA,"=""[24.04580040653]""","=""[24.21100267716]""","=""1s.5p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""""","=""""","=""7518.214724""","=""0.000017""","=""""","=""4.7278e+03""","=""1.3354e-03""","=""9.9160e-01""","=""-2.39725""",AAA,"=""[24.2845660369]""","=""[24.44947779185]""","=""1s.7s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""7518.252670""","=""0.000017""","=""""","=""4.7278e+03""","=""4.0064e-03""","=""2.9748e+00""","=""-1.92013""",AAA,"=""[24.2845660369]""","=""[24.44947695951]""","=""1s.7s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""7518.255757""","=""0.000017""","=""""","=""4.7278e+03""","=""6.6773e-03""","=""4.9581e+00""","=""-1.69828""",AAA,"=""[24.2845660369]""","=""[24.44947689179]""","=""1s.7s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7573.086417""","=""0.000013""","=""""","=""1.2094e+05""","=""1.7331e-01""","=""1.2963e+02""","=""-0.28406""",AAA,"=""[24.21100267716]""","=""[24.374719544511]""","=""1s.6p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7574.874417""","=""0.000013""","=""""","=""9.426e+00""","=""1.351e-05""","=""1.011e-02""","=""-4.3921""",AA,"=""[24.21100267716]""","=""[24.374680900214]""","=""1s.6p""","=""1P*""","=""1""","=""1s.8d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7585.479541""","=""0.000017""","=""""","=""4.6603e+05""","=""6.7002e-01""","=""5.0196e+02""","=""0.30321""",AAA,"=""[24.04580040653]""","=""[24.209249793955]""","=""1s.5p""","=""1P*""","=""1""","=""1s.6d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7589.502370""","=""0.000017""","=""""","=""4.082e+01""","=""5.875e-05""","=""4.404e-02""","=""-3.7539""",AA,"=""[24.04580040653]""","=""[24.209163157329]""","=""1s.5p""","=""1P*""","=""1""","=""1s.6d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7653.165280""","=""0.000006""","=""""","=""4.7666e+04""","=""1.3952e-02""","=""1.0545e+01""","=""-1.37825""",AAA,"=""[24.209163835045]""","=""[24.37116765163]""","=""1s.6d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""7653.210624""","=""0.000006""","=""""","=""3.5747e+04""","=""1.8834e-02""","=""2.3726e+01""","=""-1.02610""",AAA,"=""[24.209163157329]""","=""[24.37116601407]""","=""1s.6d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""7653.214706""","=""0.000006""","=""""","=""4.0040e+04""","=""2.5114e-02""","=""4.4292e+01""","=""-0.75499""",AAA,"=""[24.209163110443]""","=""[24.37116588077]""","=""1s.6d""","=""3D""","=""3""","=""1s.8p""","=""3P*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7653.216921""","=""0.000006""","=""""","=""7.1493e+03""","=""6.2778e-03""","=""7.9086e+00""","=""-1.50322""",AAA,"=""[24.209163157329]""","=""[24.37116588077]""","=""1s.6d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""7653.242640""","=""0.000006""","=""""","=""1.1917e+04""","=""1.0464e-02""","=""7.9097e+00""","=""-1.50316""",AAA,"=""[24.209163835045]""","=""[24.37116601407]""","=""1s.6d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""7653.248937""","=""0.000006""","=""""","=""4.7666e+02""","=""6.9760e-04""","=""5.2729e-01""","=""-2.67927""",AAA,"=""[24.209163835045]""","=""[24.37116588077]""","=""1s.6d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
