obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""461.0819""","=""0.0010""","=""461.0800""","=""0.0004""","=""5""","=""""","=""""","=""""","=""""",,"=""1.8649582""","=""4.5539532""","=""3d2.(3F).4s""","=""2F""","=""7/2""","=""3d2.(1D).4p""","=""2F*""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""461.1240""","=""0.0010""","=""461.1242""","=""0.0004""","=""5""","=""""","=""""","=""""","=""""",,"=""2.3025584""","=""4.991296""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d.4s.(3D).4d""","=""2D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""461.1699""","=""0.0010""","=""461.17007""","=""0.00023""","=""5""","=""""","=""""","=""""","=""""",,"=""1.9957592""","=""4.6842294""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""","=""3d.4s.(1D).5s""","=""2D""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""461.5077""","=""0.0010""","=""461.50720""","=""0.00023""","=""3""","=""""","=""""","=""""","=""""",,"=""1.4394858""","=""4.1259920""","=""3d2.(3F).4s""","=""4F""","=""7/2""","=""3d2.(3F).4p""","=""2F*""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""462.1112""","=""0.0010""","=""462.11027""","=""0.00023""","=""2""","=""""","=""""","=""""","=""""",,"=""2.0012291""","=""4.6842294""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""","=""3d.4s.(1D).5s""","=""2D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""462.9415""","=""0.0010""","=""462.94029""","=""0.00024""","=""4""","=""""","=""""","=""""","=""""",,"=""1.4478022""","=""4.1259920""","=""3d2.(3F).4s""","=""4F""","=""9/2""","=""3d2.(3F).4p""","=""2F*""","=""7/2""",10,8,,"=""""","=""L4189c12""",
"=""463.0482""","=""0.0010""","=""463.04607""","=""0.00015""","=""2""","=""""","=""""","=""""","=""""",,"=""1.4329667""","=""4.1105447""","=""3d2.(3F).4s""","=""4F""","=""5/2""","=""3d2.(3F).4p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""463.5845""","=""0.0010""","=""463.5826""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""2.3198719""","=""4.994351""","=""4s2.4p""","=""2P*""","=""1/2""","=""3d.4s.(3D).4d""","=""4S""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""463.8282""","=""0.0010""","=""463.8258""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""2.2942108""","=""4.967287""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d.4s.(3D).4d""","=""2P""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""464.0726""","=""0.0010""","=""464.0757""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""2.2956499""","=""4.967287""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).4d""","=""2P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""464.1135""","=""0.0010""","=""464.1128""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.3198719""","=""4.991296""","=""4s2.4p""","=""2P*""","=""1/2""","=""3d.4s.(3D).4d""","=""2D""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""464.1779""","=""0.0010""","=""464.17620""","=""0.00015""","=""3""","=""""","=""""","=""""","=""""",,"=""1.4394858""","=""4.1105447""","=""3d2.(3F).4s""","=""4F""","=""7/2""","=""3d2.(3F).4p""","=""2F*""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""464.8432""","=""0.0010""","=""464.8430""","=""0.0004""","=""2""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""5.750240""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""""","=""2F""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""465.2787""","=""0.0010""","=""465.2788""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""2.3025584""","=""4.967287""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d.4s.(3D).4d""","=""2P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""465.3726""","=""0.0010""","=""465.3717""","=""0.0005""","=""1""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""5.747210""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(3D).5d""","=""4F""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""465.5807""","=""0.0010""","=""465.5807""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""5.000814""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""465.6469""","=""0.0010""","=""465.6439""","=""0.0003""","=""1""","=""""","=""""","=""""","=""""",,"=""1.9431497""","=""4.6057893""","=""3d.4s.(3D).4p""","=""4F*""","=""3/2""","=""3d3""","=""2P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""465.6839""","=""0.0010""","=""465.68218""","=""0.00015""","=""3""","=""""","=""""","=""""","=""""",,"=""1.4478022""","=""4.1102231""","=""3d2.(3F).4s""","=""4F""","=""9/2""","=""3d2.(3F).4p""","=""2G*""","=""9/2""",10,10,,"=""""","=""L4189c12""",
"=""466.2978""","=""0.0010""","=""466.2997""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""5.760259""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""""","=""2F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""466.5555""","=""0.0010""","=""466.5564""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.6077264""","=""5.265159""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""","=""3d.4s.(1D).4d""","=""2D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""466.7116""","=""0.0010""","=""466.7134""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.994351""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).4d""","=""4S""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""466.9997""","=""0.0010""","=""467.0008""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9431497""","=""4.598053""","=""3d.4s.(3D).4p""","=""4F*""","=""3/2""","=""3d3""","=""2P""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""467.4704""","=""0.0010""","=""467.4718""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9535607""","=""4.6057893""","=""3d.4s.(3D).4p""","=""4F*""","=""5/2""","=""3d3""","=""2P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""468.1738""","=""0.0011""","=""468.1718""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.6143096""","=""5.262572""","=""3d.4s.(1D).4p""","=""2F*""","=""7/2""","=""3d.4s.(1D).4d""","=""2D""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""468.8250""","=""0.0011""","=""468.8250""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""3.1720895""","=""5.816663""","=""3d.4s.(3D).4p""","=""2F*""","=""5/2""","=""""","=""2D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""470.2599""","=""0.0011""","=""470.2599""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""3.1894511""","=""5.825955""","=""3d.4s.(3D).4p""","=""2F*""","=""7/2""","=""""","=""2D""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""470.8255""","=""0.0011""","=""470.8249""","=""0.0004""","=""5""","=""2.81e+07""","=""1.40e-01""","=""8.7e+00""","=""-0.25""",B+,"=""2.2956499""","=""4.9289897""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).4d""","=""4D""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""471.0631""","=""0.0011""","=""471.0632""","=""0.0005""","=""5""","=""4.0e+07""","=""1.77e-01""","=""1.65e+01""","=""0.03""",B+,"=""2.3025584""","=""4.934566""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d.4s.(3D).4d""","=""4D""","=""7/2""",6,8,,"=""T5448""","=""L4189c12""",
"=""471.3039""","=""0.0011""","=""471.3047""","=""0.0004""","=""4""","=""1.81e+07""","=""1.21e-01""","=""3.7e+00""","=""-0.62""",B+,"=""2.2942108""","=""4.9248700""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d.4s.(3D).4d""","=""4D""","=""3/2""",2,4,,"=""T5448""","=""L4189c12""",
"=""471.5164""","=""0.0011""","=""471.5170""","=""0.0003""","=""5""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.967287""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).4d""","=""2P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""471.5622""","=""0.0011""","=""471.5627""","=""0.0004""","=""4""","=""2.14e+07""","=""7.1e-02""","=""4.4e+00""","=""-0.54""",B+,"=""2.2956499""","=""4.9248700""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).4d""","=""4D""","=""3/2""",4,4,,"=""T5448""","=""L4189c12""",
"=""471.7564""","=""0.0011""","=""471.7566""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.2942108""","=""4.922350""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d.4s.(3D).4d""","=""4D""","=""1/2""",2,2,,"=""""","=""L4189c12""",
"=""471.8343""","=""0.0011""","=""471.8357""","=""0.0003""","=""4""","=""5.6e+05""","=""2.5e-03""","=""2.32e-01""","=""-1.83""",C+,"=""1.4329667""","=""4.0606653""","=""3d2.(3F).4s""","=""4F""","=""5/2""","=""3d2.(3F).4p""","=""4D*""","=""7/2""",6,8,,"=""T5448""","=""L4189c12""",
"=""472.0149""","=""0.0011""","=""472.0151""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.2956499""","=""4.922350""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).4d""","=""4D""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""472.0628""","=""0.0011""","=""472.0634""","=""0.0004""","=""4""","=""1.04e+07""","=""3.47e-02""","=""3.24e+00""","=""-0.68""",B+,"=""2.3025584""","=""4.9289897""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d.4s.(3D).4d""","=""4D""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""472.2131""","=""0.0011""","=""472.21383""","=""0.00020""","=""4""","=""1.19e+06""","=""6.0e-03""","=""3.71e-01""","=""-1.62""",C+,"=""1.4282931""","=""4.0538875""","=""3d2.(3F).4s""","=""4F""","=""3/2""","=""3d2.(3F).4p""","=""4D*""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""473.0089""","=""0.0011""","=""473.0092""","=""0.0003""","=""6""","=""1.16e+07""","=""3.9e-02""","=""4.8e+00""","=""-0.51""",B+,"=""1.4394858""","=""4.0606653""","=""3d2.(3F).4s""","=""4F""","=""7/2""","=""3d2.(3F).4p""","=""4D*""","=""7/2""",8,8,,"=""T5448""","=""L4189c12""",
"=""473.0532""","=""0.0011""","=""473.0520""","=""0.0003""","=""6*""","=""2.20e+07""","=""7.4e-02""","=""4.6e+00""","=""-0.53""",B+,"=""1.4282931""","=""4.0492353""","=""3d2.(3F).4s""","=""4F""","=""3/2""","=""3d2.(3F).4p""","=""4D*""","=""3/2""",4,4,,"=""T5448""","=""L4189c12""",
"=""473.0532""","=""0.0011""","=""473.05586""","=""0.00020""","=""6*""","=""1.93e+07""","=""6.5e-02""","=""6.1e+00""","=""-0.41""",B+,"=""1.4329667""","=""4.0538875""","=""3d2.(3F).4s""","=""4F""","=""5/2""","=""3d2.(3F).4p""","=""4D*""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""473.3407""","=""0.0011""","=""473.3410""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9864474""","=""4.6057893""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""2P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""473.3618""","=""0.0011""","=""473.3622""","=""0.0003""","=""5""","=""""","=""""","=""""","=""""",,"=""1.9865643""","=""4.6057893""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""","=""3d3""","=""2P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""473.5433""","=""0.0011""","=""473.5421""","=""0.0004""","=""6""","=""1.10e+08""","=""1.85e-01""","=""1.15e+01""","=""-0.131""",B+,"=""1.4282931""","=""4.0465230""","=""3d2.(3F).4s""","=""4F""","=""3/2""","=""3d2.(3F).4p""","=""4D*""","=""1/2""",4,2,,"=""T5448""","=""L4189c12""",
"=""473.6400""","=""0.0011""","=""473.6419""","=""0.0003""","=""5""","=""""","=""""","=""""","=""""",,"=""2.6143096""","=""5.2319875""","=""3d.4s.(1D).4p""","=""2F*""","=""7/2""","=""3d.4s.(1D).4d""","=""2F""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""473.8972""","=""0.0011""","=""473.8971""","=""0.0003""","=""5""","=""8.8e+07""","=""1.98e-01""","=""1.85e+01""","=""0.074""",B+,"=""1.4329667""","=""4.0492353""","=""3d2.(3F).4s""","=""4F""","=""5/2""","=""3d2.(3F).4p""","=""4D*""","=""3/2""",6,4,,"=""T5448""","=""L4189c12""",
"=""474.2350""","=""0.0011""","=""474.23545""","=""0.00020""","=""6""","=""9.1e+07""","=""2.30e-01""","=""2.87e+01""","=""0.265""",B+,"=""1.4394858""","=""4.0538875""","=""3d2.(3F).4s""","=""4F""","=""7/2""","=""3d2.(3F).4p""","=""4D*""","=""5/2""",8,6,,"=""T5448""","=""L4189c12""",
"=""474.5148""","=""0.0011""","=""474.5147""","=""0.0003""","=""6""","=""9.8e+07""","=""2.65e-01""","=""4.13e+01""","=""0.423""",B+,"=""1.4478022""","=""4.0606653""","=""3d2.(3F).4s""","=""4F""","=""9/2""","=""3d2.(3F).4p""","=""4D*""","=""7/2""",10,8,,"=""T5448""","=""L4189c12""",
"=""474.7427""","=""0.0011""","=""474.7432""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9864474""","=""4.598053""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""2P""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""475.0289""","=""0.0011""","=""475.0298""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9957592""","=""4.6057893""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""","=""3d3""","=""2P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""475.4494""","=""0.0011""","=""475.44941""","=""0.00020""","=""6g""","=""1.08e+06""","=""5.5e-03""","=""3.44e-01""","=""-1.658""",B+,"=""0.00000000""","=""2.6077264""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""476.0257""","=""0.0011""","=""476.0274""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""2.0012291""","=""4.6057893""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""","=""3d3""","=""2P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""476.4405""","=""0.0011""","=""476.4419""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9957592""","=""4.598053""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""","=""3d3""","=""2P""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""477.2787""","=""0.0011""","=""477.2788""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""2.1093125""","=""4.7070437""","=""3d2.(1D).4s""","=""2D""","=""5/2""","=""3d2.(3P).4p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""478.0690""","=""0.0011""","=""478.06879""","=""0.00023""","=""6g""","=""8.9e+05""","=""4.07e-03""","=""3.84e-01""","=""-1.613""",B+,"=""0.0208711""","=""2.6143096""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).4p""","=""2F*""","=""7/2""",6,8,,"=""T5448""","=""L4189c12""",
"=""478.5660""","=""0.0011""","=""478.5667""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""2.1093125""","=""4.7000530""","=""3d2.(1D).4s""","=""2D""","=""5/2""","=""3d2.(3P).4p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""479.2859""","=""0.0011""","=""479.28541""","=""0.00021""","=""5g""","=""1.97e+05""","=""6.8e-04""","=""6.4e-02""","=""-2.390""",B+,"=""0.0208711""","=""2.6077264""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""479.4264""","=""0.0011""","=""479.4262""","=""0.0006""","=""1""","=""""","=""""","=""""","=""""",,"=""3.0570427""","=""5.643138""","=""3d.4s.(1D).4p""","=""2P*""","=""1/2""","=""3d.4s.(1D).4d""","=""2S""","=""1/2""",2,2,,"=""""","=""L4189c12""",
"=""482.8632""","=""0.0011""","=""482.8634""","=""0.0004""","=""5""","=""""","=""""","=""""","=""""",,"=""2.1393568""","=""4.7070437""","=""3d2.(3P).4s""","=""4P""","=""3/2""","=""3d2.(3P).4p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""483.5015""","=""0.0011""","=""483.5015""","=""0.0005""","=""5""","=""""","=""""","=""""","=""""",,"=""2.135755""","=""4.7000530""","=""3d2.(3P).4s""","=""4P""","=""1/2""","=""3d2.(3P).4p""","=""4P*""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""484.0786""","=""0.0011""","=""484.0787""","=""0.0003""","=""5""","=""""","=""""","=""""","=""""",,"=""2.1458031""","=""4.7070437""","=""3d2.(3P).4s""","=""4P""","=""5/2""","=""3d2.(3P).4p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""484.1808""","=""0.0011""","=""484.1816""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""2.1393568""","=""4.7000530""","=""3d2.(3P).4s""","=""4P""","=""3/2""","=""3d2.(3P).4p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""484.2217""","=""0.0011""","=""484.2204""","=""0.0006""","=""4""","=""""","=""""","=""""","=""""",,"=""2.135755""","=""4.696246""","=""3d2.(3P).4s""","=""4P""","=""1/2""","=""3d2.(3P).4p""","=""4P*""","=""1/2""",2,2,,"=""""","=""L4189c12""",
"=""484.9027""","=""0.0011""","=""484.9026""","=""0.0005""","=""5""","=""""","=""""","=""""","=""""",,"=""2.1393568""","=""4.696246""","=""3d2.(3P).4s""","=""4P""","=""3/2""","=""3d2.(3P).4p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""485.3426""","=""0.0011""","=""485.3415""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9431497""","=""4.4977260""","=""3d.4s.(3D).4p""","=""4F*""","=""3/2""","=""3d3""","=""2D2""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""485.4035""","=""0.0011""","=""485.4036""","=""0.0004""","=""5""","=""""","=""""","=""""","=""""",,"=""2.1458031""","=""4.7000530""","=""3d2.(3P).4s""","=""4P""","=""5/2""","=""3d2.(3P).4p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""486.0503""","=""0.0011""","=""486.0502""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9535607""","=""4.5044125""","=""3d.4s.(3D).4p""","=""4F*""","=""5/2""","=""3d3""","=""2D2""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""486.5958""","=""0.0011""","=""486.5952""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""1.9864474""","=""4.534442""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""4P""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""486.6173""","=""0.0011""","=""486.6176""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9865643""","=""4.534442""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""","=""3d3""","=""4P""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""487.6629""","=""0.0011""","=""487.6624""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9849552""","=""4.5273738""","=""3d.4s.(3D).4p""","=""4D*""","=""1/2""","=""3d3""","=""4P""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""487.9491""","=""0.0011""","=""487.9488""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9864474""","=""4.5273738""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""4P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""487.9705""","=""0.0011""","=""487.9713""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9865643""","=""4.5273738""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""","=""3d3""","=""4P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""488.2121""","=""0.0011""","=""488.2125""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9849552""","=""4.524509""","=""3d.4s.(3D).4p""","=""4D*""","=""1/2""","=""3d3""","=""4P""","=""1/2""",2,2,,"=""""","=""L4189c12""",
"=""488.4738""","=""0.0011""","=""488.4720""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""2.5641680""","=""5.1023730""","=""3d2.(3P).4s""","=""2P""","=""1/2""","=""3d2.(3P).4p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""488.4995""","=""0.0011""","=""488.4995""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9864474""","=""4.524509""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""4P""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""489.1739""","=""0.0011""","=""489.1728""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""2.5689319""","=""5.1035003""","=""3d2.(3P).4s""","=""2P""","=""3/2""","=""3d2.(3P).4p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""489.3912""","=""0.0011""","=""489.3905""","=""0.0003""","=""1""","=""""","=""""","=""""","=""""",,"=""2.5689319""","=""5.1023730""","=""3d2.(3P).4s""","=""2P""","=""3/2""","=""3d2.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""489.4350""","=""0.0011""","=""489.4346""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""2.0012291""","=""4.534442""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""","=""3d3""","=""4P""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""489.7435""","=""0.0012""","=""489.7436""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9957592""","=""4.5273738""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""","=""3d3""","=""4P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""490.3002""","=""0.0012""","=""490.2984""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9957592""","=""4.524509""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""","=""3d3""","=""4P""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""490.8031""","=""0.0012""","=""490.8040""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""2.0012291""","=""4.5273738""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""","=""3d3""","=""4P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""491.1119""","=""0.0012""","=""491.1127""","=""0.0004""","=""5""","=""""","=""""","=""""","=""""",,"=""2.0098848""","=""4.534442""","=""3d.4s.(3D).4p""","=""4D*""","=""7/2""","=""3d3""","=""4P""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""492.4007""","=""0.0012""","=""492.3984""","=""0.0003""","=""1""","=""""","=""""","=""""","=""""",,"=""1.9864474""","=""4.5044125""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""2D2""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""492.4211""","=""0.0012""","=""492.4213""","=""0.0003""","=""5""","=""""","=""""","=""""","=""""",,"=""1.9865643""","=""4.5044125""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""","=""3d3""","=""2D2""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""493.5634""","=""0.0012""","=""493.5614""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.135755""","=""4.647787""","=""3d2.(3P).4s""","=""4P""","=""1/2""","=""3d2.(3P).4p""","=""4S*""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""493.7097""","=""0.0012""","=""493.7094""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9864474""","=""4.4977260""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""2D2""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""493.7318""","=""0.0012""","=""493.7324""","=""0.0003""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9865643""","=""4.4977260""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""","=""3d3""","=""2D2""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""494.2264""","=""0.0012""","=""494.2261""","=""0.0003""","=""2""","=""""","=""""","=""""","=""""",,"=""1.9957592""","=""4.5044125""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""","=""3d3""","=""2D2""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""494.2689""","=""0.0012""","=""494.2701""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.1393568""","=""4.647787""","=""3d2.(3P).4s""","=""4P""","=""3/2""","=""3d2.(3P).4p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""495.3055""","=""0.0012""","=""495.3061""","=""0.0003""","=""4""","=""""","=""""","=""""","=""""",,"=""2.0012291""","=""4.5044125""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""","=""3d3""","=""2D2""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""495.5441""","=""0.0012""","=""495.5436""","=""0.0005""","=""5*""","=""""","=""""","=""""","=""""",,"=""2.1458031""","=""4.647787""","=""3d2.(3P).4s""","=""4P""","=""5/2""","=""3d2.(3P).4p""","=""4S*""","=""3/2""",6,4,,"=""""","=""L4189c12""",
